gu,dong,apt,addr,area,completion,transaction_ym,floor,price,price/pyeong,latitude,longitude
서초구,서초동,서초극동스타클래스,서초동 1616-10 서초극동스타클래스,84.3,2003,201704,6,76000,2975,37.4879209,127.02300120000001
서초구,서초동,삼풍아파트,서초동 1685 삼풍아파트,165.92,1988,201704,6,192000,3819,37.498545,127.01562709999999
서초구,서초동,우성5,서초동 1326-17 우성5,134.91,1998,201704,22,126800,3102,37.4948555,127.02667360000001
서초구,서초동,서초동 프레스티지 아파트,서초동 1344-4 서초동 프레스티지 아파트,55.43,2017,201704,8,66000,3929,37.4875135,127.0276149
서초구,서초동,무지개,서초동 1335 무지개,101.1,1978,201704,6,115000,3754,37.4890918,127.02619240000001
서초구,서초동,우성5,서초동 1326-17 우성5,59.93,1998,201704,8,84000,4625,37.4948555,127.02667360000001
서초구,서초동,서초두산위브트레지움,서초동 1310-4 서초두산위브트레지움,84.62,2008,201704,8,103000,4017,37.5005011,127.023169
서초구,서초동,대림서초리시온,서초동 1671-5 대림서초리시온,49.92,2003,201704,4,39000,2578,37.4934773,127.0154485
서초구,서초동,무지개,서초동 1335 무지개,76.89,1978,201704,11,93000,3991,37.4890918,127.02619240000001
서초구,서초동,서초1차e-편한세상,서초동 1487-63 서초1차e-편한세상,130.53,2004,201704,9,114000,2882,37.4812021,127.00673490000001
서초구,서초동,서초 교대 e편한세상,서초동 1686-9 서초 교대 e편한세상,110.32,2010,201704,10,141000,4218,37.4966469,127.01722520000001
서초구,서초동,삼풍아파트,서초동 1685 삼풍아파트,79.47,1988,201704,9,123500,5128,37.498545,127.01562709999999
서초구,서초동,래미안서초4차,서초동 1473-2 래미안서초4차,133.14,2005,201704,10,105500,2615,37.48107720000001,127.01096229999999
서초구,서초동,현대,서초동 1346 현대,62.05,1989,201704,2,66900,3558,37.486794399999994,127.0256895
서초구,서초동,현대,서초동 1346 현대,84.34,1989,201704,2,78000,3052,37.486794399999994,127.0256895
서초구,서초동,무지개,서초동 1335 무지개,101.1,1978,201704,5,110000,3591,37.4890918,127.02619240000001
서초구,서초동,서초이오빌,서초동 1593-7 서초이오빌,36.66,2003,201704,7,23000,2070,37.486561,127.01290390000001
서초구,서초동,강남태영데시앙루브,서초동 1303-35 강남태영데시앙루브,84.47,2005,201704,15,73000,2852,37.5028566,127.02455309999999
서초구,서초동,래미안서초유니빌,서초동 1445-4 래미안서초유니빌,41.998999999999995,2003,201704,19,32800,2577,37.484703100000004,127.016979
서초구,서초동,무지개,서초동 1335 무지개,101.1,1978,201704,10,115000,3754,37.4890918,127.02619240000001
서초구,서초동,삼풍아파트,서초동 1685 삼풍아파트,79.47,1988,201704,4,121000,5025,37.498545,127.01562709999999
서초구,서초동,서초 교대 e편한세상,서초동 1686-9 서초 교대 e편한세상,110.32,2010,201704,14,140500,4203,37.4966469,127.01722520000001
서초구,서초동,극동스타클래스2,서초동 1615-10 극동스타클래스2,81.065,2006,201704,2,74000,3012,37.4887255,127.02290009999999
서초구,서초동,래미안서초유니빌,서초동 1445-4 래미안서초유니빌,49.745,2003,201704,11,46200,3065,37.484703100000004,127.016979
서초구,서초동,서초동 프레스티지 아파트,서초동 1344-4 서초동 프레스티지 아파트,55.43,2017,201704,9,68000,4048,37.4875135,127.0276149
서초구,서초동,유원서초,서초동 1687 유원서초,84.82,1993,201704,6,92300,3591,37.496302299999996,127.01827479999999
서초구,서초동,현대ESA,서초동 1338 현대ESA,163.95,2002,201704,7,85300,1717,37.490902399999996,127.029491
서초구,서초동,화원그랑빌,서초동 1510-15 화원그랑빌,81.88,2002,201704,2,54250,2186,37.4873763,127.00849240000001
서초구,서초동,서초트라팰리스,서초동 1344-13 서초트라팰리스,81.76,2005,201704,9,75500,3047,37.4868239,127.0283993
서초구,서초동,무지개,서초동 1335 무지개,101.1,1978,201704,7,114000,3721,37.4890918,127.02619240000001
서초구,서초동,우성5,서초동 1326-17 우성5,59.93,1998,201704,13,85000,4680,37.4948555,127.02667360000001
서초구,서초동,서초프레스턴,서초동 1506-46 서초프레스턴,244.42,2005,201704,3,165000,2228,37.4881695,127.0071084
서초구,서초동,서초자이,서초동 1444-7 서초자이,148.83,2006,201704,6,134000,2971,37.4849373,127.02027859999998
서초구,서초동,서초한신,서초동 1454-29 서초한신,85.0,2001,201704,4,81000,3145,37.4828773,127.01434029999999
서초구,서초동,두산위브(1362),서초동 1362 두산위브(1362),84.99,2005,201704,11,70000,2718,37.486158200000006,127.03261880000001
서초구,서초동,래미안서초에스티지,서초동 1332-13 래미안서초에스티지,83.6,2016,201704,12,129000,5092,37.492797700000004,127.0251932
서초구,서초동,강남태영데시앙루브,서초동 1303-35 강남태영데시앙루브,84.47,2005,201704,12,70000,2735,37.5028566,127.02455309999999
서초구,서초동,삼풍아파트,서초동 1685 삼풍아파트,163.81,1988,201704,14,195000,3928,37.498545,127.01562709999999
서초구,서초동,트라움하우스2,서초동 1495-2 트라움하우스2,267.37,1996,201704,8,345000,4258,37.485784100000004,127.0022903
서초구,서초동,서초이오빌,서초동 1593-7 서초이오빌,45.96,2003,201704,11,28600,2054,37.486561,127.01290390000001
서초구,서초동,무지개,서초동 1335 무지개,117.33,1978,201704,6,135000,3797,37.4890918,127.02619240000001
서초구,서초동,삼풍아파트,서초동 1685 삼풍아파트,79.47,1988,201704,11,122000,5066,37.498545,127.01562709999999
서초구,서초동,현대ESA2,서초동 1542-6 현대ESA2,136.25,2003,201704,6,92800,2248,37.491074600000005,127.00858020000001
서초구,서초동,서초극동스타클래스,서초동 1616-10 서초극동스타클래스,124.09,2003,201704,2,91000,2420,37.4879209,127.02300120000001
서초구,서초동,신원아침도시(1434),서초동 1434-2 신원아침도시(1434),82.17399999999998,2004,201704,9,77900,3128,37.484509499999994,127.0236437
서초구,서초동,아크로비스타,서초동 1685-3 아크로비스타,138.96,2004,201704,6,140000,3325,37.4981987,127.0133305
서초구,서초동,삼풍아파트,서초동 1685 삼풍아파트,165.92,1988,201704,13,200000,3978,37.498545,127.01562709999999
서초구,서초동,우성5,서초동 1326-17 우성5,76.67,1998,201704,8,90000,3874,37.4948555,127.02667360000001
서초구,서초동,우성5,서초동 1326-17 우성5,59.93,1998,201704,6,85000,4680,37.4948555,127.02667360000001
서초구,서초동,서초삼성래미안,서초동 1641-1 서초삼성래미안,84.97,2001,201704,5,94000,3651,37.493460799999994,127.01995790000001
서초구,서초동,아크로비스타,서초동 1685-3 아크로비스타,138.96,2004,201704,10,140000,3325,37.4981987,127.0133305
서초구,서초동,롯데캐슬클래식,서초동 1312-3 롯데캐슬클래식,84.98,2006,201704,22,112500,4369,37.5000161,127.02144720000001
서초구,서초동,밀라텔쉐르빌,서초동 1316-31 밀라텔쉐르빌,65.32,2001,201704,20,51000,2577,37.4986965,127.02504760000001
서초구,서초동,서초한빛삼성,서초동 1509-1 서초한빛삼성,110.59,1999,201704,18,101000,3014,37.4881125,127.00792959999998
서초구,서초동,우정에쉐르,서초동 1355-24 우정에쉐르,72.44,2004,201704,9,60000,2733,37.484661200000005,127.0285679
서초구,서초동,유원서초,서초동 1687 유원서초,84.82,1993,201704,15,92000,3579,37.496302299999996,127.01827479999999
서초구,서초동,신동아1,서초동 1333 신동아1,86.61,1978,201704,12,96500,3677,37.492151899999996,127.02391750000001
서초구,서초동,서초 교대 e편한세상,서초동 1686-9 서초 교대 e편한세상,59.9,2010,201704,7,93000,5124,37.4966469,127.01722520000001
서초구,서초동,무지개,서초동 1335 무지개,76.89,1978,201704,2,92000,3948,37.4890918,127.02619240000001
서초구,서초동,우성1,서초동 1336 우성1,100.25,1979,201704,6,111000,3654,37.4902076,127.0284449
서초구,서초동,풍림아이원플러스,서초동 1338-1 풍림아이원플러스,41.076,2004,201704,14,41000,3294,37.4904226,127.0297145
서초구,서초동,무지개,서초동 1335 무지개,76.89,1978,201704,12,93000,3991,37.4890918,127.02619240000001
서초구,서초동,두산위브(1362),서초동 1362 두산위브(1362),57.15,2005,201704,7,51000,2945,37.486158200000006,127.03261880000001
서초구,서초동,서초지웰,서초동 1458-6 서초지웰,84.74,2005,201704,2,79500,3096,37.484201500000005,127.0137138
서초구,서초동,래미안 서초7차,서초동 1642-34 래미안 서초7차,148.08,2006,201704,4,122000,2719,37.4920408,127.0175297
서초구,서초동,무지개,서초동 1335 무지개,101.81,1978,201704,1,111000,3598,37.4890918,127.02619240000001
서초구,서초동,현대홈타운,서초동 1506-88 현대홈타운,84.97,2005,201704,9,90000,3495,37.4885223,127.0051565
서초구,서초동,경남아너스빌201동,서초동 1456-2 경남아너스빌201동,84.95,2006,201704,13,90000,3496,37.4838261,127.0142453
서초구,서초동,두진한아름,서초동 1609-6 두진한아름,59.97,1995,201704,5,56400,3104,37.4896635,127.02295690000001
서초구,서초동,삼풍아파트,서초동 1685 삼풍아파트,79.47,1988,201704,8,127000,5274,37.498545,127.01562709999999
서초구,서초동,진흥,서초동 1315 진흥,101.32,1979,201704,12,114500,3729,37.497347600000005,127.022618
서초구,서초동,대성유니드,서초동 1641-3 대성유니드,84.991,2004,201704,6,83000,3223,37.4938671,127.02082379999999
서초구,서초동,서초현대,서초동 1648-2 서초현대,53.01,1999,201704,4,60000,3735,37.4909929,127.02017690000001
서초구,서초동,우성5,서초동 1326-17 우성5,59.93,1998,201704,13,86500,4763,37.4948555,127.02667360000001
서초구,서초동,서초네스피아A,서초동 1466-2 서초네스피아A,121.25,2005,201704,4,73500,2000,37.480687700000004,127.0095002
서초구,서초동,롯데캐슬클래식,서초동 1312-3 롯데캐슬클래식,84.98,2006,201704,21,114000,4427,37.5000161,127.02144720000001
서초구,서초동,서초로얄,서초동 1627-3 서초로얄,74.63,2001,201704,10,58500,2587,37.4886638,127.01733270000001
서초구,서초동,서초트라팰리스,서초동 1344-13 서초트라팰리스,81.76,2005,201704,12,73000,2946,37.4868239,127.0283993
서초구,서초동,서초이오빌,서초동 1593-7 서초이오빌,45.96,2003,201704,19,29500,2118,37.486561,127.01290390000001
서초구,서초동,대우디오빌프라임,서초동 1337-22 대우디오빌프라임,84.92,2005,201704,15,70000,2720,37.491587,127.02997069999999
서초구,서초동,래미안서초4차,서초동 1473-2 래미안서초4차,133.14,2005,201704,3,97500,2417,37.48107720000001,127.01096229999999
서초구,서초동,N-Suite(1511-6),서초동 1511-6 N-Suite(1511-6),120.56,2004,201704,1,79000,2162,37.487075299999994,127.0076229
서초구,서초동,서초한신,서초동 1454-29 서초한신,115.3,2001,201704,1,89000,2547,37.4828773,127.01434029999999
서초구,서초동,더샵서초,서초동 1445-14 더샵서초,152.95,2006,201704,18,128000,2762,37.483546600000004,127.01768770000001
서초구,서초동,서초자이,서초동 1444-7 서초자이,116.85,2006,201704,3,111000,3135,37.4849373,127.02027859999998
서초구,서초동,무지개,서초동 1335 무지개,101.1,1978,201704,11,117000,3819,37.4890918,127.02619240000001
서초구,서초동,경남아너스빌(1608-8),서초동 1608-8 경남아너스빌(1608-8),84.92,2006,201704,4,80000,3109,37.4885348,127.02338359999999
서초구,서초동,서초삼성래미안,서초동 1641-1 서초삼성래미안,121.66,2001,201704,2,104000,2821,37.493460799999994,127.01995790000001
서초구,서초동,강남태영데시앙루브,서초동 1303-35 강남태영데시앙루브,84.43,2005,201704,15,75000,2931,37.5028566,127.02455309999999
서초구,서초동,현대,서초동 1346 현대,84.33,1989,201704,15,80600,3154,37.486794399999994,127.0256895
서초구,서초동,삼성쉐르빌2,서초동 1330 삼성쉐르빌2,52.83,2002,201704,6,45000,2811,37.493967299999994,127.0278848
서초구,서초동,서초현대,서초동 1648-2 서초현대,59.4,1999,201704,5,69500,3861,37.4909929,127.02017690000001
서초구,서초동,신동아1,서초동 1333 신동아1,101.6,1978,201704,10,111200,3612,37.492151899999996,127.02391750000001
서초구,서초동,풍림아이원플러스,서초동 1338-1 풍림아이원플러스,35.903,2004,201704,11,31500,2895,37.4904226,127.0297145
서초구,서초동,삼풍아파트,서초동 1685 삼풍아파트,79.47,1988,201704,2,120000,4983,37.498545,127.01562709999999
서초구,서초동,서초타운트라팰리스,서초동 1327 서초타운트라팰리스,127.3,2006,201704,15,95000,2463,37.4956378,127.02709250000001
서초구,서초동,동일하이빌,서초동 1542-1 동일하이빌,100.45,2006,201704,10,92000,3022,37.491572,127.00834040000001
서초구,서초동,서초대우,서초동 1467-3 서초대우,188.47,2000,201704,3,99000,1733,37.4796535,127.00636440000001
서초구,서초동,롯데캐슬쥬피터,서초동 1359-50 롯데캐슬쥬피터,164.05,2003,201704,7,112900,2271,37.4867222,127.03036019999999
서초구,서초동,서초롯데캐슬프레지던트,서초동 1681-8 서초롯데캐슬프레지던트,84.97,2014,201704,18,113500,4408,37.496865899999996,127.01968049999999
서초구,서초동,현대,서초동 1346 현대,84.33,1989,201704,12,85000,3326,37.486794399999994,127.0256895
서초구,서초동,서초자이,서초동 1444-7 서초자이,116.85,2006,201704,17,118500,3347,37.4849373,127.02027859999998
서초구,서초동,서초래미안,서초동 1682 서초래미안,84.95,2003,201704,11,104000,4040,37.4985584,127.0188966
서초구,서초동,서초래미안,서초동 1682 서초래미안,111.32,2003,201704,4,125000,3706,37.4985584,127.0188966
서초구,서초동,진흥,서초동 1315 진흥,101.32,1979,201704,14,114500,3729,37.497347600000005,127.022618
서초구,서초동,아크로비스타,서초동 1685-3 아크로비스타,138.96,2004,201704,21,141000,3348,37.4981987,127.0133305
서초구,서초동,서초타운트라팰리스,서초동 1327 서초타운트라팰리스,127.3,2006,201704,12,93000,2411,37.4956378,127.02709250000001
서초구,서초동,서초롯데캐슬프레지던트,서초동 1681-8 서초롯데캐슬프레지던트,84.97,2014,201704,15,116750,4534,37.496865899999996,127.01968049999999
서초구,서초동,서초이오빌,서초동 1593-7 서초이오빌,43.2,2003,201704,13,29800,2276,37.486561,127.01290390000001
서초구,서초동,삼풍아파트,서초동 1685 삼풍아파트,165.92,1988,201704,9,210000,4177,37.498545,127.01562709999999
서초구,서초동,현대ESA,서초동 1338 현대ESA,163.95,2002,201704,8,80800,1626,37.490902399999996,127.029491
서초구,서초동,더샵서초,서초동 1445-14 더샵서초,152.95,2006,201704,21,128000,2762,37.483546600000004,127.01768770000001
서초구,서초동,래미안서초스위트,서초동 1301-6 래미안서초스위트,84.9571,2009,201704,9,114500,4448,37.502261499999996,127.02049380000001
서초구,서초동,현대,서초동 1346 현대,84.34,1989,201704,1,79000,3091,37.486794399999994,127.0256895
서초구,서초동,현대ESA2,서초동 1542-6 현대ESA2,136.25,2003,201704,16,97000,2349,37.491074600000005,127.00858020000001
서초구,서초동,현대슈퍼빌,서초동 1446-11 현대슈퍼빌,164.87,2003,201704,31,159500,3193,37.4830098,127.0160375
서초구,서초동,서초3차e편한세상,서초동 1467-37 서초3차e편한세상,131.01,2005,201704,2,118000,2972,37.4786626,127.0077088
서초구,서초동,서초2차e-편한세상,서초동 1529 서초2차e-편한세상,84.67,2005,201704,8,92500,3605,37.4862357,127.00905829999999
서초구,서초동,서초트라팰리스,서초동 1344-13 서초트라팰리스,133.05,2005,201704,7,113400,2813,37.4868239,127.0283993
서초구,서초동,서초래미안,서초동 1682 서초래미안,126.31,2003,201704,18,125000,3266,37.4985584,127.0188966
서초구,서초동,무지개,서초동 1335 무지개,117.11,1978,201704,11,127000,3579,37.4890918,127.02619240000001
서초구,서초동,서초한빛삼성,서초동 1509-1 서초한빛삼성,99.09,1999,201704,5,82500,2748,37.4881125,127.00792959999998
서초구,서초동,롯데캐슬메디치,서초동 1656-4 롯데캐슬메디치,103.24,2010,201704,8,90000,2877,37.491594299999996,127.014523
서초구,서초동,극동스타클래스2,서초동 1615-10 극동스타클래스2,81.065,2006,201704,4,77000,3135,37.4887255,127.02290009999999
서초구,서초동,래미안서초유니빌,서초동 1445-4 래미안서초유니빌,45.255,2003,201704,3,32000,2333,37.484703100000004,127.016979
서초구,서초동,유원서초,서초동 1687 유원서초,84.82,1993,201704,13,90000,3502,37.496302299999996,127.01827479999999
서초구,서초동,래미안서초스위트,서초동 1301-6 래미안서초스위트,84.9571,2009,201704,15,116000,4506,37.502261499999996,127.02049380000001
서초구,서초동,무지개,서초동 1335 무지개,101.1,1978,201704,6,116000,3786,37.4890918,127.02619240000001
서초구,서초동,서초한신리빙타워,서초동 1533 서초한신리빙타워,84.86,1999,201704,5,71000,2761,37.484207500000004,127.0099788
서초구,서초동,무지개,서초동 1335 무지개,77.71,1978,201704,3,90000,3822,37.4890918,127.02619240000001
서초구,서초동,래미안서초에스티지,서초동 1332-13 래미안서초에스티지,125.79,2016,201704,22,179500,4709,37.492797700000004,127.0251932
서초구,서초동,현대,서초동 1346 현대,84.33,1989,201704,14,83000,3248,37.486794399999994,127.0256895
서초구,서초동,서초극동스타클래스,서초동 1616-10 서초극동스타클래스,124.09,2003,201704,7,97000,2580,37.4879209,127.02300120000001
서초구,서초동,무지개,서초동 1335 무지개,101.1,1978,201704,12,117000,3819,37.4890918,127.02619240000001
서초구,서초동,서초래미안,서초동 1682 서초래미안,127.66,2003,201704,4,123000,3180,37.4985584,127.0188966
서초구,서초동,무지개,서초동 1335 무지개,117.33,1978,201704,10,126500,3558,37.4890918,127.02619240000001
서초구,서초동,롯데캐슬클래식,서초동 1312-3 롯데캐슬클래식,133.45,2006,201704,13,141000,3487,37.5000161,127.02144720000001
서초구,서초동,서초래미안,서초동 1682 서초래미안,111.32,2003,201704,26,122500,3631,37.4985584,127.0188966
서초구,서초동,동원베네스트,서초동 1350-13 동원베네스트,120.81,2002,201704,8,98000,2677,37.4854325,127.02651979999999
서초구,서초동,신원아침도시(1420),서초동 1420-18 신원아침도시(1420),84.34,2005,201704,5,83000,3248,37.484431,127.0243825
서초구,서초동,두산위브(1362),서초동 1362 두산위브(1362),78.63,2005,201704,6,63000,2644,37.486158200000006,127.03261880000001
서초구,서초동,현대성우주상복합,서초동 1316-15 현대성우주상복합,161.91,2002,201704,12,119000,2425,37.4984752,127.02425079999999
서초구,서초동,현대아이파크,서초동 1436-14 현대아이파크,164.8,2003,201704,10,136000,2723,37.485380299999996,127.0233629
서초구,서초동,서초트라팰리스,서초동 1344-13 서초트라팰리스,133.05,2005,201704,11,111000,2753,37.4868239,127.0283993
서초구,서초동,무지개,서초동 1335 무지개,117.11,1978,201704,5,130000,3663,37.4890918,127.02619240000001
서초구,서초동,서초5차e편한세상,서초동 1467-62 서초5차e편한세상,158.24,2005,201704,5,129500,2701,37.4797283,127.00728500000001
서초구,서초동,풍림아이원플러스,서초동 1338-1 풍림아이원플러스,35.903,2004,201704,10,31950,2937,37.4904226,127.0297145
서초구,서초동,무지개,서초동 1335 무지개,101.1,1978,201704,5,117000,3819,37.4890918,127.02619240000001
서초구,서초동,진흥,서초동 1315 진흥,131.07,1979,201704,6,142300,3583,37.497347600000005,127.022618
서초구,서초동,무지개,서초동 1335 무지개,139.78,1978,201704,6,143500,3388,37.4890918,127.02619240000001
서초구,서초동,두산위브(1362),서초동 1362 두산위브(1362),83.11,2005,201704,12,68000,2700,37.486158200000006,127.03261880000001
서초구,서초동,삼풍아파트,서초동 1685 삼풍아파트,79.47,1988,201704,10,127000,5274,37.498545,127.01562709999999
서초구,서초동,우성1,서초동 1336 우성1,100.35,1979,201705,9,114000,3749,37.4902076,127.0284449
서초구,서초동,대우디오빌프라임,서초동 1337-22 대우디오빌프라임,84.97,2005,201705,14,69800,2711,37.491587,127.02997069999999
서초구,서초동,무지개,서초동 1335 무지개,101.1,1978,201705,11,113000,3688,37.4890918,127.02619240000001
서초구,서초동,롯데캐슬클래식,서초동 1312-3 롯데캐슬클래식,120.18,2006,201705,6,133500,3666,37.5000161,127.02144720000001
서초구,서초동,동원베네스트,서초동 1350-13 동원베네스트,84.9,2002,201705,7,84000,3265,37.4854325,127.02651979999999
서초구,서초동,현대아이파크,서초동 1436-14 현대아이파크,164.8,2003,201705,2,118000,2363,37.485380299999996,127.0233629
서초구,서초동,대우디오빌프라임,서초동 1337-22 대우디오빌프라임,81.97,2005,201705,13,70300,2830,37.491587,127.02997069999999
서초구,서초동,신동아1,서초동 1333 신동아1,132.1,1978,201705,12,134000,3347,37.492151899999996,127.02391750000001
서초구,서초동,서초에스케이뷰,서초동 1521-8 서초에스케이뷰,117.19,2006,201705,7,93500,2633,37.4861658,127.0073362
서초구,서초동,진흥,서초동 1315 진흥,131.04,1979,201705,14,141000,3551,37.497347600000005,127.022618
서초구,서초동,롯데캐슬클래식,서초동 1312-3 롯데캐슬클래식,120.18,2006,201705,18,138000,3789,37.5000161,127.02144720000001
서초구,서초동,삼풍아파트,서초동 1685 삼풍아파트,130.23,1988,201705,7,170500,4320,37.498545,127.01562709999999
서초구,서초동,무지개,서초동 1335 무지개,77.71,1978,201705,10,93500,3971,37.4890918,127.02619240000001
서초구,서초동,서초두산위브트레지움,서초동 1310-4 서초두산위브트레지움,130.3,2008,201705,17,131000,3318,37.5005011,127.023169
서초구,서초동,서초래미안,서초동 1682 서초래미안,84.97,2003,201705,4,104000,4039,37.4985584,127.0188966
서초구,서초동,무지개,서초동 1335 무지개,77.71,1978,201705,9,94000,3992,37.4890918,127.02619240000001
서초구,서초동,서초 교대 e편한세상,서초동 1686-9 서초 교대 e편한세상,136.44,2010,201705,15,157000,3797,37.4966469,127.01722520000001
서초구,서초동,무지개,서초동 1335 무지개,139.78,1978,201705,9,150000,3541,37.4890918,127.02619240000001
서초구,서초동,신동아1,서초동 1333 신동아1,76.21,1978,201705,11,90000,3897,37.492151899999996,127.02391750000001
서초구,서초동,삼환바우스,서초동 1677-11 삼환바우스,84.74,2006,201705,13,68000,2648,37.494904600000005,127.01890719999999
서초구,서초동,진흥,서초동 1315 진흥,131.04,1979,201705,3,140000,3526,37.497347600000005,127.022618
서초구,서초동,서초트라팰리스,서초동 1344-13 서초트라팰리스,81.76,2005,201705,10,77000,3108,37.4868239,127.0283993
서초구,서초동,서초동 프레스티지 아파트,서초동 1344-4 서초동 프레스티지 아파트,49.21,2017,201705,2,55200,3702,37.4875135,127.0276149
서초구,서초동,서초자이,서초동 1444-7 서초자이,148.83,2006,201705,15,136500,3027,37.4849373,127.02027859999998
서초구,서초동,삼풍아파트,서초동 1685 삼풍아파트,163.81,1988,201705,4,190000,3828,37.498545,127.01562709999999
서초구,서초동,아크로비스타,서초동 1685-3 아크로비스타,151.61,2004,201705,5,133000,2895,37.4981987,127.0133305
서초구,서초동,서초동 프레스티지 아파트,서초동 1344-4 서초동 프레스티지 아파트,56.14,2017,201705,3,61300,3603,37.4875135,127.0276149
서초구,서초동,서초쌍용플래티넘,서초동 1445-13 서초쌍용플래티넘,68.21,2006,201705,20,60000,2903,37.4840589,127.0173496
서초구,서초동,롯데캐슬쥬피터,서초동 1359-50 롯데캐슬쥬피터,152.86,2003,201705,10,115000,2483,37.4867222,127.03036019999999
서초구,서초동,유원서초,서초동 1687 유원서초,84.82,1993,201705,6,93500,3638,37.496302299999996,127.01827479999999
서초구,서초동,롯데캐슬클래식,서초동 1312-3 롯데캐슬클래식,74.3,2006,201705,6,98800,4388,37.5000161,127.02144720000001
서초구,서초동,서초2차e-편한세상,서초동 1529 서초2차e-편한세상,94.60700000000001,2005,201705,7,97000,3383,37.4862357,127.00905829999999
서초구,서초동,서초2차e-편한세상,서초동 1529 서초2차e-편한세상,123.118,2005,201705,8,106500,2855,37.4862357,127.00905829999999
서초구,서초동,롯데캐슬클래식,서초동 1312-3 롯데캐슬클래식,74.3,2006,201705,7,100000,4441,37.5000161,127.02144720000001
서초구,서초동,아남,서초동 1641-13 아남,84.38,1989,201705,6,81500,3187,37.493010600000005,127.0207937
서초구,서초동,서초롯데캐슬84,서초동 1642-14 서초롯데캐슬84,208.63,2001,201705,4,143000,2262,37.4924991,127.01826940000001
서초구,서초동,롯데캐슬클래식,서초동 1312-3 롯데캐슬클래식,74.3,2006,201705,23,98000,4353,37.5000161,127.02144720000001
서초구,서초동,신동아1,서초동 1333 신동아1,89.73,1978,201705,1,96000,3531,37.492151899999996,127.02391750000001
서초구,서초동,서초현대,서초동 1648-2 서초현대,84.78,1999,201705,8,89000,3464,37.4909929,127.02017690000001
서초구,서초동,롯데캐슬클래식,서초동 1312-3 롯데캐슬클래식,74.3,2006,201705,3,97000,4308,37.5000161,127.02144720000001
서초구,서초동,삼성쉐르빌2,서초동 1330 삼성쉐르빌2,35.22,2002,201705,5,26500,2483,37.493967299999994,127.0278848
서초구,서초동,아크로비스타,서초동 1685-3 아크로비스타,174.78,2004,201705,32,200000,3776,37.4981987,127.0133305
서초구,서초동,서초래미안,서초동 1682 서초래미안,126.31,2003,201705,20,130000,3396,37.4985584,127.0188966
서초구,서초동,래미안서초스위트,서초동 1301-6 래미안서초스위트,95.7555,2009,201705,26,124000,4273,37.502261499999996,127.02049380000001
서초구,서초동,서초래미안,서초동 1682 서초래미안,84.95,2003,201705,4,105000,4079,37.4985584,127.0188966
서초구,서초동,현대,서초동 1346 현대,84.33,1989,201705,6,85000,3326,37.486794399999994,127.0256895
서초구,서초동,강남아르젠,서초동 1327-23 강남아르젠,18.53,2014,201705,6,30000,5343,37.4954446,127.02756880000001
서초구,서초동,현대슈퍼빌,서초동 1446-11 현대슈퍼빌,239.22,2003,201705,36,265000,3656,37.4830098,127.0160375
서초구,서초동,현대ESA2,서초동 1542-6 현대ESA2,136.25,2003,201705,4,94500,2289,37.491074600000005,127.00858020000001
서초구,서초동,래미안서초5차,서초동 1522-1 래미안서초5차,120.22,2005,201705,4,104000,2855,37.4858068,127.00789250000001
서초구,서초동,현대슈퍼빌,서초동 1446-11 현대슈퍼빌,185.02,2003,201705,12,164000,2925,37.4830098,127.0160375
서초구,서초동,서초래미안,서초동 1682 서초래미안,84.97,2003,201705,21,102000,3961,37.4985584,127.0188966
서초구,서초동,신동아1,서초동 1333 신동아1,132.1,1978,201705,11,120000,2998,37.492151899999996,127.02391750000001
서초구,서초동,서초삼성래미안,서초동 1641-1 서초삼성래미안,150.25,2001,201705,12,127500,2800,37.493460799999994,127.01995790000001
서초구,서초동,삼풍아파트,서초동 1685 삼풍아파트,79.47,1988,201705,12,122000,5066,37.498545,127.01562709999999
서초구,서초동,서초4현대,서초동 1684 서초4현대,116.49,2000,201705,10,114500,3244,37.500350700000006,127.01785179999999
서초구,서초동,무지개,서초동 1335 무지개,77.71,1978,201705,5,93000,3949,37.4890918,127.02619240000001
서초구,서초동,서초 교대 e편한세상,서초동 1686-9 서초 교대 e편한세상,84.93,2010,201705,12,125000,4857,37.4966469,127.01722520000001
서초구,서초동,서초한신,서초동 1454-29 서초한신,115.3,2001,201705,6,99800,2856,37.4828773,127.01434029999999
서초구,서초동,제이씨라디앙,서초동 1559-1 제이씨라디앙,84.98,2005,201705,5,62000,2408,37.4901041,127.01139029999999
서초구,서초동,한라비발디스튜디오193,서초동 1363-25 한라비발디스튜디오193,19.99,2013,201705,9,27300,4507,37.48571810000001,127.03213020000001
서초구,서초동,서초트라팰리스,서초동 1344-13 서초트라팰리스,107.69,2005,201705,3,90000,2758,37.4868239,127.0283993
서초구,서초동,아남,서초동 1641-13 아남,71.1,1989,201705,9,73500,3411,37.493010600000005,127.0207937
서초구,서초동,롯데캐슬클래식,서초동 1312-3 롯데캐슬클래식,120.18,2006,201705,7,134500,3693,37.5000161,127.02144720000001
서초구,서초동,무지개,서초동 1335 무지개,101.1,1978,201705,11,117000,3819,37.4890918,127.02619240000001
서초구,서초동,현대,서초동 1346 현대,84.34,1989,201705,6,82000,3208,37.486794399999994,127.0256895
서초구,서초동,서초파라곤,서초동 1327-29 서초파라곤,109.73,2005,201705,12,79500,2391,37.494950200000005,127.02742240000002
서초구,서초동,진흥,서초동 1315 진흥,131.07,1979,201705,13,145000,3651,37.497347600000005,127.022618
